id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,sqft_living15,sqft_lot15,price
0.514347016,0.375,0.291666667,0.131061599,0.008088035,0,0,0,0.75,0.222222222,0.157728707,0,0.339130435,0,0.194134311,0.148514851,0.041991335,0.033156398
0.42286162,0.375,0.291666667,0.201834862,0.006476607,0,0,0,0.75,0.444444444,0.134069401,0.288702929,0.669565217,0.111111111,0.249458424,0.245544554,0.021128633,0.047298578
0.882268821,0.25,0.291666667,0.127129751,0.002031853,0,0,0,0.5,0.555555556,0.152996845,0,0.904347826,0.262626263,0.900016664,0.120792079,0.008987553,0.067298578
0.882268821,0.25,0.291666667,0.127129751,0.002031853,0,0,0,0.5,0.555555556,0.152996845,0,0.904347826,0.262626263,0.900016664,0.120792079,0.008987553,0.065393365
0.688485651,0.5,0.291666667,0.279161206,0.004113987,0,0,0.5,0.75,0.555555556,0.143533123,0.510460251,0.539130435,0.156565657,0.328778537,0.207920792,0.017273799,0.039810427
0.141583026,0.5,0.416666667,0.273918742,0.004319959,0.4,0,0,0.5,0.555555556,0.329652997,0,0.886956522,0.45959596,0.260289952,0.269306931,0.012501147,0.048720379
0.288131544,0.5,0.291666667,0.167758847,0.00610404,0,0,0,0.5,0.444444444,0.09148265,0.292887029,0.486956522,0.843434343,0.542909515,0.118811881,0.019681305,0.039241706
0.655162183,0.375,0.166666667,0.125819135,0.00274185,0,0,0,0.5,0.444444444,0.088328076,0.167364017,0.756521739,0.666666667,0.924179303,0.055445545,0.011390353,0.046445498
0.958301875,0.375,0.166666667,0.162516383,0.018226702,0.2,0,0,0.75,0.444444444,0.195583596,0,0.095652174,0.025252525,0.657223796,0.336633663,0.066285262,0.067061611
0.145688684,0.375,0.375,0.25163827,0.020983698,0.4,0,0,0.5,0.555555556,0.302839117,0,0.669565217,0.106060606,0.116980503,0.201980198,0.11121126,0.048341232
0.009819007,0.5,0.583333333,0.21231979,0.001005628,0.8,0,0,0.5,0.555555556,0.255520505,0,0.939130435,0.888888889,0.875187469,0.138613861,0.0020898,0.072322275
0.108854404,0.375,0.375,0.165137615,0.006300925,0,0,0,0.75,0.555555556,0.19873817,0,0.626086957,0.292929293,0.491251458,0.223762376,0.024451604,0.052511848
0.896172,0.5,0.333333333,0.150720839,0.0020785,0.2,0,0,0.75,0.444444444,0.181388013,0,0.104347826,0.525252525,0.811531411,0.221782178,0.008048555,0.111658768
0.344283479,0.375,0.291666667,0.474442988,0.00681222,0,0,0,0.5,0.666666667,0.285488959,0.757322176,0.756521739,0.050505051,0.993667722,0.354455446,0.018803495,0.104834123
0.731175766,0.375,0.291666667,0.161205767,0.007212654,0,0,0,0.5,0.444444444,0.110410095,0.221757322,0.669565217,0.257575758,0.807032161,0.205940594,0.02286072,0.082843602
0.966584525,0.375,0.333333333,0.221494102,0.005059035,0,0,0,0.75,0.444444444,0.168769716,0.259414226,0.6,0.111111111,0.218296951,0.176237624,0.017003161,0.033933649
0.396180242,0.5,0.416666667,0.19921363,0.003114417,0.4,0,0,0.5,0.555555556,0.239747634,0,0.817391304,0.141414141,0.652557907,0.255445545,0.012072832,0.08735545
0.235105337,0.375,0.166666667,0.087811271,0.009329925,0,0,0,0.75,0.444444444,0.105678233,0,0.52173913,0.186868687,0.344275954,0.172277228,0.06340002,0.040313365
0.572457639,0.375,0.416666667,0.149410223,0.000396799,0.4,0,0,0.5,0.555555556,0.126182965,0.142259414,0.92173913,0.681818182,0.611731378,0.104950495,0.002489875,0.068815166
0.422535998,0.5,0.291666667,0.263433814,0.014084848,0,0,0,0.5,0.444444444,0.216088328,0.267782427,0.426086957,0.136363636,0.963506082,0.217821782,0.078226306,0.071090047
0.419767331,0.625,0.458333333,0.26474443,0.004483525,0.4,0,0,0.5,0.555555556,0.318611987,0,0.852173913,0.45959596,0.143309448,0.328712871,0.017391468,0.047772512
0.309865817,0.5,0.416666667,0.184796855,0.003314331,0.4,0,0,0.5,0.444444444,0.222397476,0,0.913043478,0.292929293,0.508915181,0.23960396,0.011766893,0.056018957
0.37071362,0.375,0.416666667,0.175622543,0.003405807,0.4,0,0,0.5,0.444444444,0.211356467,0,0.808695652,0.186868687,0.353774371,0.164356436,0.013948475,0.036018957
0.232503627,0.5,0.458333333,0.340760157,0.007639743,0,0,0,0.75,0.555555556,0.223974763,0.493723849,0.686956522,0.277777778,0.562739543,0.233663366,0.023700876,0.071090047
0.062228391,0.375,0.166666667,0.149410223,0.128911196,0.2,0,0.75,1,0.555555556,0.179810726,0,0.765217391,0.131313131,0.550908182,0.376237624,0.500761318,0.066350711
0.188681036,0.375,0.291666667,0.100917431,0.004871237,0,0,0,0.75,0.444444444,0.121451104,0,0.669565217,0.207070707,0.325612398,0.116831683,0.015014556,0.017364929
0.174153742,0.125,0.125,0,0.008693835,0,0,0,0.5,0.222222222,0,0,0.547826087,0.843434343,0.505749042,0.085148515,0.03374745,0.032227488
0.238893663,0.375,0.166666667,0.069462647,0.002764265,0,0,0,0.5,0.444444444,0.083596215,0,0.443478261,0.575757576,0.827695384,0.154455446,0.013273055,0.092890995
0.65038047,0.375,0.291666667,0.166448231,0.005755705,0,0,0,0.5,0.555555556,0.134069401,0.175732218,0.660869565,0.161616162,0.86452258,0.235643564,0.019528336,0.088132701
0.195954271,0.375,0.583333333,0.275229358,0.001545396,0.4,0,0,0.5,0.777777778,0.331230284,0,0.956521739,0.722222222,0.695884019,0.245544554,0.005977582,0.158293839
0.419783591,0.5,0.416666667,0.21887287,0.004099448,0.4,0,0,0.5,0.555555556,0.26340694,0,0.782608696,0.45959596,0.147142143,0.259405941,0.017085529,0.038862559
0.233877302,0.375,0.375,0.136304063,0.004785819,0.4,0,0,0.75,0.444444444,0.164037855,0,0.773913043,0.186868687,0.300116647,0.162376238,0.016028862,0.037914692
0.401351263,0.375,0.416666667,0.403669725,0.003599057,0.4,0,0,0.5,0.444444444,0.485804416,0,0.87826087,0.277777778,0.504415931,0.346534653,0.013301296,0.074312796
0.880517428,0.375,0.416666667,0.146788991,0.002299617,0.4,0,0,0.5,0.555555556,0.176656151,0,0.834782609,0.141414141,0.651058157,0.196039604,0.008820463,0.072511848
0.337715459,0.25,0.166666667,0.123197903,0.001478758,0,0,0,0.75,0.444444444,0.148264984,0,0.069565217,0.590909091,0.62356274,0.104950495,0.00814269,0.058039052
0.337361313,0.625,0.416666667,0.235910878,0.004598627,0,0,0,0.75,0.555555556,0.132492114,0.40167364,0.669565217,0.45959596,0.22446259,0.259405941,0.016308914,0.040758104
0.126091208,0.375,0.291666667,0.190039318,0.002126964,0,0,0,0.5,0.444444444,0.134069401,0.251046025,0.165217391,0.722222222,0.697717047,0.23960396,0.008236825,0.10757346
0.409837351,0.375,0.375,0.162516383,0.004877901,0,0,0,0.5,0.444444444,0.132492114,0.167364017,0.539130435,0.03030303,0.715880687,0.17029703,0.017061995,0.074872038
0.677089397,0.375,0.333333333,0.332896461,0.007876005,0,0,0.5,1,0.555555556,0.170347003,0.610878661,0.652173913,0.161616162,0.812697884,0.431683168,0.024305694,0.136492891
0.762389258,0.5,0.416666667,0.382699869,0.005976216,0.4,0,0,0.5,0.777777778,0.460567823,0,0.730434783,0.368686869,0.757873688,0.411881188,0.025421196,0.134597156
0.793051337,0.375,0.375,0.351245085,0.006933986,0.4,0,0,0.5,0.777777778,0.422712934,0,0.72173913,0.025252525,0.639226796,0.459405941,0.025404722,0.148815166
0.640519675,0,0,0.351769332,0.002492867,1,0,0.5,0.5,0.444444444,0.423343849,0,0.782608696,0.51010101,0.764372605,0.320792079,0.007860285,0.194312796
0.894493126,0.375,0.166666667,0.150720839,0.004754924,0,0,0,0.5,0.444444444,0.181388013,0,0.513043478,0.151515152,0.377437094,0.126732673,0.018445782,0.013744076
0.630140966,0.375,0.333333333,0.200524246,0.006619576,0,0,0,0.5,0.444444444,0.162460568,0.209205021,0.67826087,0.050505051,0.930011665,0.257425743,0.019038833,0.05971564
0.96919974,0.375,0.166666667,0.083879423,0.004513815,0,0,0,0.5,0.444444444,0.100946372,0,0.469565217,0.994949495,0.301783036,0.055445545,0.017509137,0.029194313
0.388133579,0.375,0.166666667,0.100917431,0.004513815,0,0,0,0.5,0.333333333,0.121451104,0,0.27826087,0.843434343,0.527412098,0.075247525,0.017509137,0.020853081
0.517908835,0.375,0.25,0.115334207,0.005404341,0,0,0,0.5,0.444444444,0.077287066,0.163179916,0.356521739,0.575757576,0.871354774,0.174257426,0.014920421,0.064436019
0.237876145,0.5,0.333333333,0.201834862,0.002528003,0,0,0,0.25,0.333333333,0.085173502,0.418410042,0.12173913,0.681818182,0.621896351,0.075247525,0.009794762,0.023696682
0.787358258,0.5,0.375,0.186107471,0.005271065,0,0,0,0.5,0.555555556,0.223974763,0,0.6,0.45959596,0.19730045,0.261386139,0.019156502,0.028436019
0.2467694,0.375,0.291666667,0.217562254,0.002030036,0.4,0,0,1,0.444444444,0.154574132,0.284518828,0.208695652,0.525252525,0.816530578,0.172277228,0.007860285,0.122274882
0.799771993,0.5,0.416666667,0.23853211,0.002030036,0.4,0,0,1,0.555555556,0.165615142,0.322175732,0.069565217,0.595959596,0.77103816,0.269306931,0.007860285,0.162085308
0.337003108,0.625,0.416666667,0.369593709,0.010029018,0,0,0,0.5,0.444444444,0.280757098,0.435146444,0.452173913,0.015151515,0.738876854,0.663366337,0.035470123,0.226540284
0.213547198,0.625,0.541666667,0.26474443,0.00149572,0.4,0,0,0.75,0.444444444,0.220820189,0.259414226,0.243478261,0.611111111,0.719713381,0.269306931,0.007721435,0.118483412
0.050723624,0.25,0.25,0.099606815,0.000247772,0.8,0,0,0.5,0.444444444,0.119873817,0,0.913043478,0.515151515,0.805365772,0.085148515,0.001073141,0.074123223
0.139990556,0.375,0.25,0.124508519,0.006052547,0,0,0,0.5,0.444444444,0.149842271,0,0.660869565,0.050505051,0.931344776,0.142574257,0.018497556,0.056682464
0.962006674,0.375,0.416666667,0.204456094,0.005686038,0.4,0,0,0.75,0.555555556,0.246056782,0,0.817391304,0.358585859,0.943676054,0.40990099,0.018057474,0.076777251
0.235383217,0.375,0.416666667,0.343381389,0.014958412,0.4,0,0,0.5,0.666666667,0.413249211,0,0.826086957,0.262626263,0.824695884,0.447524752,0.074736245,0.126066351
0.198487917,0.5,0.166666667,0.188728702,0.002878155,0.2,0,0,0.5,0.555555556,0.227129338,0,0.2,0.51010101,0.783369438,0.213861386,0.011155015,0.177251185
0.870122492,0.5,0.416666667,0.331585845,0.002635835,0.4,0,0,0.5,0.555555556,0.399053628,0,0.886956522,0.207070707,0.334444259,0.396039604,0.010319565,0.060663507
0.334479747,0.25,0.166666667,0.093053735,0.003708707,0,0,0,0.5,0.333333333,0.111987382,0,0.469565217,0.53030303,0.568238627,0.091089109,0.010194836,0.050236967
0.088371691,0.375,0.333333333,0.111402359,0.000418608,0.4,0,0,0.5,0.444444444,0.100946372,0.087866109,0.895652174,0.53030303,0.580736544,0.102970297,0.001534403,0.025402844
0.064307286,0.625,0.416666667,0.174311927,0.004271495,0.2,0,0,0.5,0.444444444,0.20977918,0,0.539130435,0.03030303,0.691051491,0.156435644,0.016567786,0.067611374
0.870449065,0.625,0.416666667,0.364351245,0.006555361,0,0,0,0.75,0.666666667,0.220820189,0.577405858,0.617391304,0.196969697,0.598733544,0.499009901,0.025440023,0.171563981
0.436170797,0.375,0.416666667,0.301441678,0.016716443,0.4,0,0,0.5,0.666666667,0.362776025,0,0.808695652,0.383838384,0.976837194,0.382178218,0.074060825,0.110900474
0.332147494,0.5,0.375,0.237221494,0.005064487,0.4,0,0,0.75,0.555555556,0.230283912,0.146443515,0.669565217,0.161616162,0.856690552,0.287128713,0.022571254,0.124170616
0.878804961,0.375,0.291666667,0.115334207,0.005422515,0,0,0,0.75,0.444444444,0.138801262,0,0.765217391,0.207070707,0.30278287,0.178217822,0.021853474,0.041042654
0.194499204,0.5,0.583333333,0.339449541,0.008382454,0.4,0,0,0.5,0.666666667,0.309148265,0.263598326,0.843478261,0.196969697,0.641893018,0.582178218,0.032537813,0.157345972
0.769593396,0.5,0.416666667,0.287024902,0.030083419,0.2,0,0,0.5,0.777777778,0.345425868,0,0.808695652,0.383838384,0.940343276,0.530693069,0.08761864,0.137440758
0.232503638,0.5,0.583333333,0.449541284,0.007840868,0,0,0.25,0.5,0.666666667,0.34384858,0.523012552,0.982608696,0.277777778,0.559740043,0.493069307,0.020359079,0.145004739
0.332434505,0.125,0.25,0.082568807,0.000307746,0.4,0,0,0.5,0.555555556,0.089905363,0.025104603,0.930434783,0.631313131,0.619396767,0.122772277,0.002419273,0.023696682
0.249211357,0.375,0.333333333,0.144167759,0.003664484,0,0,0,0.75,0.444444444,0.110410095,0.167364017,0.686956522,0.287878788,0.473087819,0.21980198,0.015739396,0.042654028
0.323225902,0.375,0.291666667,0.114023591,0.003266473,0.2,0,0,1,0.444444444,0.137223975,0,0.365217391,0.575757576,0.854024329,0.087128713,0.012665884,0.086255924
0.95596369,0.375,0.375,0.166972477,0.004743413,0.4,0,0,0.5,0.444444444,0.200946372,0,0.826086957,0.186868687,0.308615231,0.180990099,0.018401067,0.045488152
0.343555985,0.375,0.291666667,0.134993447,0.005249862,0,0,0,1,0.444444444,0.162460568,0,0.52173913,0.151515152,0.365605732,0.176237624,0.017862144,0.034123223
0.161287281,0.625,0.458333333,0.233289646,0.003072011,0,0,0,1,0.444444444,0.176656151,0.276150628,0.434782609,0.722222222,0.658723546,0.281188119,0.01020425,0.090047393
0.774761494,0.375,0.166666667,0.133682831,0.002514676,0,0,0,0.75,0.333333333,0.050473186,0.292887029,0.147826087,0.681818182,0.620563239,0.144554455,0.012567042,0.068246445
0.326960173,0.375,0.291666667,0.136304063,0.004900316,0,0,0,0.75,0.444444444,0.164037855,0,0.573913043,0.005050505,0.22296284,0.182178218,0.019010593,0.03014218
0.764698032,0.5,0.375,0.27785059,0.005702395,0,0,0,0.5,0.555555556,0.192429022,0.376569038,0.652173913,0.257575758,0.769038494,0.348514851,0.021392212,0.102369668
0.337616691,0.375,0.333333333,0.134993447,0.004685862,0,0,0,0.5,0.444444444,0.162460568,0,0.739130435,0,0.256623896,0.132673267,0.02010962,0.02464455
0.214055968,0.5,0.291666667,0.22542595,0.003929218,0,0,0,0.75,0.444444444,0.105678233,0.439330544,0.47826087,0.53030303,0.596233961,0.196039604,0.007860285,0.058578199
0.672775113,0.375,0.416666667,0.179554391,0.003973442,0.4,0,0,0.5,0.555555556,0.216088328,0,0.817391304,0.272727273,0.42326279,0.259405941,0.016153591,0.047203791
0.009310245,0.375,0.291666667,0.221494102,0.002938735,0,0,0,0.75,0.444444444,0.11829653,0.393305439,0.4,0.575757576,0.826195634,0.20990099,0.008801636,0.108056872
0.280510454,0.375,0.541666667,0.155963303,0.000683342,0.4,0,0,0.5,0.555555556,0.138801262,0.129707113,0.930434783,0.535353535,0.8131978,0.051485149,0.002628724,0.093838863
0.074124359,0.375,0.416666667,0.201834862,0.002830903,0.4,0,0,0.5,0.555555556,0.242902208,0,0.860869565,0.151515152,0.386602233,0.233663366,0.010213663,0.047203791
0.436588027,0.25,0.166666667,0.081258191,0.005858691,0,0,0,0.5,0.333333333,0.097791798,0,0.373913043,0.53030303,0.582402933,0.071287129,0.010590204,0.036966825
0.144508383,0.625,0.25,0.228047182,0.004271495,0.2,0,0,1,0.444444444,0.27444795,0,0.539130435,0.287878788,0.470588235,0.196039604,0.016567786,0.040758294
0.764413109,0.375,0.333333333,0.138925295,0.005192311,0,0,0,0.5,0.444444444,0.167192429,0,0.565217391,0.994949495,0.321113148,0.128712871,0.016873725,0.033175355
0.410569958,0.375,0.291666667,0.167758847,0.00946623,0.4,0,0,0.5,0.444444444,0.201892744,0,0.782608696,0.065656566,0.854524246,0.154455446,0.036748007,0.050616114
0.438907919,0.375,0.25,0.125819135,0.004725845,0,0,0,0.75,0.444444444,0.151419558,0,0.504347826,0.944444444,0.43826029,0.118811881,0.019438907,0.034123223
0.350485284,0.375,0.375,0.262123198,0.006769814,0,0,0,0.75,0.666666667,0.168769716,0.389121339,0.626086957,0.196969697,0.599233461,0.398019802,0.025489444,0.137440758
0.944850394,0.375,0.291666667,0.154652687,0.00205972,0.2,0,0.5,0.5,0.444444444,0.097791798,0.234309623,0.226086957,0.631313131,0.648391935,0.136633663,0.007243699,0.071279621
0.249689569,0.5,0.416666667,0.314547837,0.005955619,0,0,0.75,0.5,0.444444444,0.159305994,0.581589958,0.582608696,0.161616162,0.803532745,0.41980198,0.023171366,0.173459716
0.549532895,0.5,0.416666667,0.193971166,0.00365782,0,0,0,0.75,0.444444444,0.132492114,0.267782427,0.72173913,0.151515152,0.378436927,0.221782178,0.012842387,0.040454976
0.111672959,0.375,0.25,0.263433814,0.002393516,0.4,0,0,0.5,0.555555556,0.216088328,0.267782427,0.173913043,0.590909091,0.601233128,0.188118812,0.010731407,0.065402844
0.887126253,0.25,0.458333333,0.129750983,0.000297448,0.4,0,0,0.5,0.555555556,0.110410095,0.121338912,0.947826087,0.666666667,0.879353441,0.124752475,0.001011953,0.053838863
0.806497889,0.5,0.5,0.287024902,0.158337322,0,0,0,0.5,0.444444444,0.164037855,0.481171548,0.765217391,0.287878788,0.440259957,0.300990099,0.045069554,0.05971564
0.344285573,0.375,0.416666667,0.123197903,0.001190397,0.4,0,0,0.5,0.444444444,0.148264984,0,0.913043478,0.590909091,0.596567239,0.114851485,0.004407878,0.042654028
0.880337337,0.625,0.416666667,0.280471822,0.004370241,0,0,0,0.5,0.444444444,0.176656151,0.426778243,0.704347826,0.166666667,0.886685552,0.255445545,0.018638759,0.089099526
0.624788838,0.375,0.166666667,0.114023591,0.010884407,0,0,0,0.75,0.333333333,0.137223975,0,0.626086957,0.045454545,0.273121146,0.233663366,0.035286559,0.040445308
0.873328669,0.375,0.375,0.154652687,0.020825584,0,0,0,0.5,0.444444444,0.143533123,0.112970711,0.739130435,0.45959596,0.207965339,0.182178218,0.081191563,0.042635071
0.233002275,0.5,0.333333333,0.255570118,0.002635835,0.2,0,0,1,0.444444444,0.211356467,0.255230126,0.217391304,0.585858586,0.838026996,0.267326733,0.010213663,0.154691943
0.450741708,0.375,0.333333333,0.429882045,0.013182812,0,0,0.75,0.75,0.666666667,0.228706625,0.765690377,0.408695652,0.585858586,0.86602233,0.384158416,0.017862144,0.213270142
0.783746026,0.5,0.416666667,0.315858453,0.002423806,0.4,0,0,0.5,0.555555556,0.380126183,0,0.904347826,0.186868687,0.296783869,0.411881188,0.009389981,0.057440758
0.348094141,0.25,0.166666667,0.089121887,0.003968595,0,0,0,0.75,0.333333333,0.107255521,0,0.443478261,0.777777778,0.947842026,0.21980198,0.017958632,0.042653081
0.555049874,0.375,0.416666667,0.214941022,0.003583307,0,0,0,0.5,0.444444444,0.146687697,0.29707113,0.817391304,0.207070707,0.294950842,0.192079208,0.010569023,0.033744076
0.133557679,0.375,0.375,0.157273919,0.028634345,0,0,0,0.5,0.444444444,0.189274448,0,0.686956522,0.116161616,0.634560907,0.245544554,0.175792677,0.052132701
0.280510473,0.5,0.5,0.214941022,0.002211776,0.2,0,0,0.5,0.333333333,0.258675079,0,0,0.535353535,0.812864523,0.108910891,0.006542393,0.092890995
0.337868012,0.25,0.166666667,0.077326343,0.003038692,0,0,0,0.75,0.333333333,0.093059937,0,0.069565217,0.590909091,0.622896184,0.148514851,0.008869884,0.04549763
0.005443691,0.5,0.5,0.145478375,0.003705678,0.2,0,0.25,1,0.444444444,0.175078864,0,0.130434783,0.681818182,0.611731378,0.247524752,0.013804919,0.093838863
0.896375668,0.625,0.583333333,0.525557012,0.005749647,0.4,0,0,0.5,0.666666667,0.468454259,0.435146444,0.913043478,0.626262626,0.899683386,0.251485149,0.018215151,0.16985782
0.885304921,0.625,0.416666667,0.31061599,0.002992652,0.2,0,0,1,0.666666667,0.230283912,0.380753138,0.086956522,0.560606061,0.764705882,0.142574257,0.008448629,0.159241706
0.621196958,0.5,0.25,0.23197903,0.013884329,0,0,0,0.75,0.444444444,0.279179811,0,0.434782609,0.833333333,0.45775704,0.279207921,0.022274729,0.06521327
0.422861591,0.5,0.291666667,0.187418087,0.004138219,0,0,0,0.5,0.444444444,0.134069401,0.242677824,0.669565217,0.111111111,0.24995834,0.223762376,0.021025085,0.03507109
0.296460881,0.375,0.5,0.242463958,0.007462849,0.4,0,0,0.5,0.666666667,0.291798107,0,0.782608696,0.015151515,0.749208465,0.300990099,0.022357097,0.236018957
0.783166045,0.375,0.166666667,0.268676278,0.006101011,0,0,0,0.5,0.444444444,0.323343849,0,0.669565217,0.222222222,0.519913348,0.182178218,0.025651827,0.055914692
0.42002579,0.375,0.416666667,0.432503277,0.007714862,0.4,0,0,0.5,0.777777778,0.520504732,0,0.817391304,0.025252525,0.618063656,0.566336634,0.025054069,0.181042654
0.386749749,0.625,0.166666667,0.134993447,0.003695985,0.2,0,0,0.5,0.333333333,0.162460568,0,0.252173913,0.590909091,0.61289785,0.122772277,0.014332076,0.068246445
0.960916947,0.375,0.291666667,0.124508519,0.003691745,0,0,0,0.5,0.555555556,0.149842271,0,0.504347826,0.626262626,0.872687885,0.368316832,0.015744103,0.09971564
0.629998502,0.375,0.166666667,0.145478375,0.006058605,0,0,0,0.5,0.444444444,0.121451104,0.142259414,0.547826087,0.161616162,0.809031828,0.196039604,0.021509881,0.073080569
0.763751779,0.375,0.416666667,0.214941022,0.000308958,0.8,0,0.75,0.5,0.555555556,0.258675079,0,0.869565217,0.515151515,0.806865522,0.233663366,0.006918933,0.122274882
0.883188504,0.5,0.416666667,0.360419397,0.007604607,0.4,0,0,0.5,0.777777778,0.433753943,0,0.834782609,0.373737374,0.68371938,0.415841584,0.023086644,0.147109005
0.557367829,0.5,0.5,0.300131062,0.002635835,0.4,0,0.5,0.5,0.444444444,0.361198738,0,0.139130435,0.631313131,0.668055324,0.308910891,0.010213663,0.090047393
0.050723578,0.5,0.166666667,0.209698558,0.002369284,0.2,0,0,0.5,0.444444444,0.252365931,0,0.173913043,0.515151515,0.805032495,0.211881188,0.006083484,0.118483412
0.024471348,0.375,0.291666667,0.22542595,0.008602965,0,0,0,0.75,0.444444444,0.271293375,0,0.547826087,0.207070707,0.307782036,0.235643564,0.039014311,0.047014218
0.739514356,0.375,0.166666667,0.127129751,0.004805205,0,0,0,1,0.333333333,0.152996845,0,0.382608696,0.888888889,0.972671221,0.265346535,0.018335173,0.051279621
0.824355481,0.5,0.25,0.230668414,0.004404771,0,0,0,0.5,0.444444444,0.127760252,0.39748954,0.513043478,0.590909091,0.619230128,0.277227723,0.015480525,0.057440758
0.769928105,0.5,0.333333333,0.239580603,0.002635835,0.8,0,0,1,0.555555556,0.288328076,0,0.147826087,0.580808081,0.655890685,0.201980198,0.010213663,0.109004739
0.783929231,0.375,0.333333333,0.082568807,0.004077639,0,0,0,0.5,0.444444444,0.099369085,0,0.713043478,0.368686869,0.749541743,0.18019802,0.019697779,0.058767773
0.696106921,0.25,0.166666667,0.077326343,0.001406062,0,0,0,0.5,0.444444444,0.093059937,0,0.086956522,0.51010101,0.742876187,0.184158416,0.005506906,0.066350711
0.193919226,0.5,0.333333333,0.149410223,0.003347045,0.2,0,0,1,0.333333333,0.179810726,0,0.173913043,0.106060606,0.054990835,0.128712871,0.011171488,0.025592417
0.436170779,0.5,0.416666667,0.309305374,0.025717419,0.4,0,0,0.5,0.666666667,0.372239748,0,0.808695652,0.383838384,0.978836861,0.396039604,0.077160225,0.10521327
0.186257276,0.375,0.291666667,0.155963303,0.004150335,0,0,0.25,0.5,0.444444444,0.14511041,0.112970711,0.460869565,0.732323232,0.537243793,0.168316832,0.01647365,0.0492891
0.554610326,0.375,0.166666667,0.123197903,0.005059035,0,0,0,0.5,0.444444444,0.148264984,0,0.573913043,0,0.280953174,0.114851485,0.021509881,0.023033175
0.879140767,0.5,0.458333333,0.28440367,0.004232724,0,0,0,0.5,0.555555556,0.167192429,0.464435146,0.747826087,0.368686869,0.782536244,0.306930693,0.017798603,0.096265403
0.362910246,0.375,0.291666667,0.154652687,0.003972836,0,0,0,0.5,0.444444444,0.137223975,0.129707113,0.72173913,0.166666667,0.917847025,0.158415842,0.016061809,0.069194313
0.767588826,0.5,0.375,0.259501966,0.004826408,0.4,0,0,0.75,0.555555556,0.312302839,0,0.643478261,0.161616162,0.786535577,0.320792079,0.020420266,0.128436019
0.234274163,0.375,0.291666667,0.124508519,0.002635835,0.4,0,0,0.75,0.444444444,0.130914826,0.050209205,0.07826087,0.580808081,0.658056991,0.15049505,0.007860285,0.086729858
0.203250037,0.375,0.166666667,0.090432503,0.005059035,0,0,0,0.75,0.444444444,0.108832808,0,0.434782609,0.994949495,0.380936511,0.217821782,0.026687314,0.036018957
0.146889358,0.375,0.208333333,0.148099607,0.007928709,0,0,0.75,0.75,0.333333333,0.067823344,0.292887029,0.530434783,0.626262626,0.918846859,0.36039604,0.022455939,0.061137441
0.368168794,0.375,0.416666667,0.174311927,0.001708356,0.4,0,0,0.5,0.555555556,0.20977918,0,0.860869565,0.141414141,0.614064323,0.273267327,0.006824798,0.085165877
0.179780743,0.5,0.458333333,0.315858453,0.006160985,0.4,0,0,0.5,0.777777778,0.380126183,0,0.834782609,0.131313131,0.623229462,0.463366337,0.028106401,0.130805687
0.172118817,0.5,0.416666667,0.293577982,0.002908445,0.4,0,0,0.5,0.666666667,0.353312303,0,0.87826087,0.368686869,0.754207632,0.366336634,0.011086767,0.108625592
0.555383676,0.625,0.416666667,0.339449541,0.014605836,0,0,0,0.75,0.555555556,0.203470032,0.543933054,0.6,0.151515152,0.35544076,0.269306931,0.049757484,0.07478673
0.009066116,0.375,0.291666667,0.087811271,0.004364788,0,0,0,0.75,0.444444444,0.105678233,0,0.652173913,0.111111111,0.205965672,0.122772277,0.016492477,0.030805687
0.041672422,0.375,0.166666667,0.117955439,0.004884565,0,0,0,0.75,0.444444444,0.141955836,0,0.486956522,0.01010101,0.253791035,0.134653465,0.019156502,0.026729858
0.324965888,0.375,0.166666667,0.085190039,0.004695555,0,0,0,0.75,0.444444444,0.102523659,0,0.547826087,0.277777778,0.598066989,0.104950495,0.018215151,0.066767773
0.904342752,0.375,0.375,0.19921363,0.004332075,0,0,0,0.75,0.555555556,0.159305994,0.213389121,0.669565217,0.272727273,0.461589735,0.196039604,0.016803123,0.038862559
0.179694262,0.625,0.5,0.352555701,0.005546098,0,0,0,0.75,0.666666667,0.214511041,0.556485356,0.591304348,0.025252525,0.654390935,0.358415842,0.021248656,0.121895735
0.797924254,0.25,0.458333333,0.180865007,0.002114242,0.4,0,0,0.5,0.555555556,0.217665615,0,0.956521739,0.323232323,0.566572238,0.223762376,0.005685763,0.065402844
0.188333019,0.25,0.166666667,0.072083879,0.002878155,0,0,0,0.5,0.444444444,0.086750789,0,0.452173913,0.585858586,0.865855691,0.061386139,0.011155015,0.057630332
0.64805951,0.25,0.166666667,0.065530799,0.004261197,0,0,0,0.5,0.333333333,0.078864353,0,0.365217391,0.888888889,0.894850858,0.124752475,0.016556019,0.047601896
0.968335053,0.375,0.416666667,0.128440367,0.000222329,0.8,0,0,0.5,0.444444444,0.146687697,0.020920502,0.895652174,0.575757576,0.833027829,0.123762376,0.001167276,0.087203791
0.260527206,0.5,0.458333333,0.229357798,0.004792483,0,0,0,0.5,0.444444444,0.186119874,0.238493724,0.8,0.106060606,0.028995167,0.275247525,0.018591691,0.03943128
0.030983462,0.375,0.166666667,0.144167759,0.004131556,0.2,0,0,0.5,0.333333333,0.116719243,0.150627615,0.347826087,0.843434343,0.545409098,0.142574257,0.015812351,0.03507109
